created_at,text,sentiment
"['2022-05-20T04:03:56.000Z', 'WHERE THE HELL IS HARRY’S HOUSE ON SPOTIFY PLEASE I AM BEGGING YOU', 'negative']"
"['2022-05-20T04:03:56.000Z', 'I CAN’T', 'negative']"
"['2022-05-20T04:03:56.000Z', 'IM TRYING', 'neutral']"
"['2022-05-20T04:03:56.000Z', 'Music For a Sushi Restautant!', 'neutral']"
"['2022-05-20T04:03:56.000Z', 'SCREAMING', 'positive']"
"['2022-05-20T04:03:57.000Z', 'Music for a Sushi Restaurant His voice I’m P A S S I N G AWAY. God this is so catchy, the trumpets are my new head empty sound', 'positive']"
"['2022-05-20T04:03:56.000Z', 'MUSIC FOR A SUSHI RESTAURANT IS SOO DIFFERENT I LOVE JT. PERFECT FOR SUMMER', 'positive']"
"['2022-05-20T04:03:56.000Z', 'at time square slay', 'positive']"
"['2022-05-20T04:03:56.000Z', 'MUSIC FOR A SUSHI RESTAURANT ITS GIVING ANT FARM', 'neutral']"
"['2022-05-20T04:03:56.000Z', 'HE IS IN MY EAR', 'neutral']"
"['2022-05-20T04:03:56.000Z', 'I have no words to express how much I love this album, is such a masterpiece. I love you so much and im very proud of you ❤\u200d🩹', 'positive']"
"['2022-05-20T04:03:56.000Z', 'zayn better than him', 'neutral']"
"['2022-05-20T04:03:57.000Z', 'HARRY STYLES 😫', 'neutral']"
"['2022-05-20T04:03:57.000Z', 'BRUHHH WHYCANT I PLAY IT', 'negative']"
"['2022-05-20T04:03:57.000Z', 'HARRY STYLES YOU DID IT AGAIN KING I LOVE IT I LOVE YOU', 'positive']"
"['2022-05-20T04:03:58.000Z', 'I loved that so much wtf', 'positive']"
"['2022-05-20T04:03:57.000Z', 'Nvm it’s working now', 'positive']"
"['2022-05-20T04:03:57.000Z', 'Music for a Sushi Restaurant suena Funky, gracias Harry por tanto', 'neutral']"
"['2022-05-20T04:03:57.000Z', 'oh shit is out gotta goooo listen', 'negative']"
"['2022-05-20T04:03:57.000Z', 'STREAM HARRYS HOUSE !!!!!!', 'positive']"
"['2022-05-20T04:03:57.000Z', 'we’re home', 'neutral']"
"['2022-05-20T04:03:57.000Z', 'HARRY’S HOUSE ITS HERE OH MY GOD', 'positive']"
"['2022-05-20T04:03:58.000Z', 'OK THREAD', 'neutral']"
"['2022-05-20T04:03:58.000Z', 'SO FUCKING TRUEEE', 'negative']"
"['2022-05-20T04:03:58.000Z', '“I’m not going to get lost” so true', 'positive']"
"['2022-05-20T04:03:58.000Z', ""If you're on the pacific coast PST get on youtube NOW!!!!!!!!!!!!! Its on now at 9pm!!!!"", 'positive']"
"['2022-05-20T04:03:58.000Z', 'get it together here i need to listen to Harry’s house now don’t do this to me man', 'negative']"
"['2022-05-20T04:03:58.000Z', ""Have I listened Harry's House everyday since April 20th? YES! Am I listening right at midnight for the first time on spotify? ALSO YES! I LOVE THIS ALBUM!!"", 'positive']"
"['2022-05-20T04:03:59.000Z', 'MUSIC FOR A SUSHI RESTAURANT IS SO GOOD AND TOTALLY NOT WHAT I EXPECTED LOVE THE BASS', 'positive']"
"['2022-05-20T04:03:59.000Z', 'HARRY’S HOUSE IS OUT OMG', 'positive']"
"['2022-05-20T04:03:59.000Z', 'WE BROKE SPOTIFY', 'neutral']"
"['2022-05-20T04:03:59.000Z', 'Harry Styles photographed for', 'neutral']"
"['2022-05-20T04:03:59.000Z', 'I AM SO PROUD', 'positive']"
"['2022-05-20T04:03:59.000Z', 'I AM READDY HARRY !!! ❤️💕 OMGGGG', 'positive']"
"['2022-05-20T04:04:00.000Z', 'LEGEND', 'neutral']"
"['2022-05-20T04:04:00.000Z', 'MUSIC FOR A SUSHI RESTAURANT: I GENUINELY DONT KNOW WHATS GOING ON BUT IT’S FUNKY I LIKE IT', 'positive']"
"['2022-05-20T04:04:00.000Z', 'ITS ALRESDY SO GOOD', 'positive']"
"['2022-05-20T04:04:02.000Z', 'This mf cannot make a fit to save his life', 'negative']"
"['2022-05-20T04:04:02.000Z', 'MANO', 'positive']"
"['2022-05-20T04:04:03.000Z', 'Music for. Sushi Restaurant is alleviating my COVID symptoms. Thank you HAROLD', 'positive']"
"['2022-05-20T04:04:03.000Z', 'I m aboOUT TO CRY RN', 'negative']"
"['2022-05-20T04:04:03.000Z', 'GET THE HENNESSY WE HERE', 'neutral']"
"['2022-05-20T04:04:03.000Z', 'wait it’s still not letting me play it tf', 'negative']"
"['2022-05-20T04:04:03.000Z', 'NONONO TREMENDLO', 'positive']"
"['2022-05-20T04:04:03.000Z', 'boyfriends', 'neutral']"
"['2022-05-20T04:04:03.000Z', 'this planet is 4.6 billion years old and we are lucky enough to live at the same time as harry styles', 'positive']"
"['2022-05-20T04:04:04.000Z', 'me looking like a poltergeist haunting the pop up today', 'neutral']"
"['2022-05-20T04:04:04.000Z', 'this isn’t real.', 'negative']"
"['2022-05-20T04:04:04.000Z', 'music for a sushi restaurant: 🐜🦟🐜🦟🐜 *bops head, discos, wants sushi now* scooby doop de doo', 'neutral']"
"['2022-05-20T04:04:04.000Z', 'OMFGGGGGG', 'negative']"
"['2022-05-20T04:04:04.000Z', ""HIS VOICE I'M SHAKING"", 'positive']"
"['2022-05-20T04:04:04.000Z', 'JUST KNOW I LOVE YOU BABY', 'positive']"
"['2022-05-20T04:04:04.000Z', 'NOT WELL 😭😭', 'negative']"
"['2022-05-20T04:04:06.000Z', 'I’m sorry mutuals', 'negative']"
"['2022-05-20T04:04:05.000Z', 'LISTENING RIGHT NOW 🕺🏻🕺🏻', 'neutral']"
"['2022-05-20T04:04:05.000Z', 'i always shuffle the songs of a new album and i’m in love with daylight already', 'positive']"
"['2022-05-20T04:04:05.000Z', 'screaming and crying with mal', 'neutral']"
"['2022-05-20T04:04:06.000Z', 'This is such a fun song ❤️❤️❤️', 'positive']"
"['2022-05-20T04:04:06.000Z', 'out now 🤯❤️💔', 'positive']"
"['2022-05-20T04:04:06.000Z', 'ITS NOT WORKING', 'negative']"
"['2022-05-20T04:04:06.000Z', 'TIME TO STREAM', 'positive']"
"['2022-05-20T04:04:06.000Z', 'overrated', 'negative']"
"['2022-05-20T04:04:07.000Z', 'JUMPSCAREEEEE', 'neutral']"
"['2022-05-20T04:04:07.000Z', 'STFU O CAN’T DO THIS', 'negative']"
"['2022-05-20T04:04:07.000Z', 'GUITAR SHREDS ALREADY', 'negative']"
"['2022-05-20T04:04:07.000Z', 'HOLY FUCK I PUT ON GOOD HEADPHONES FOR THIS AND I MIGHT CRY', 'negative']"
"['2022-05-20T04:04:07.000Z', 'HARRY IS HOME', 'neutral']"
"['2022-05-20T04:04:07.000Z', 'track 1 and my jaw has already dropped', 'negative']"
"['2022-05-20T04:04:07.000Z', 'oh wow- now I gotta listen', 'positive']"
"['2022-05-20T04:04:07.000Z', 'already boring.', 'negative']"
"['2022-05-20T04:04:07.000Z', 'harry i’m starting to cry. this is everything. AT MIDNIGHT', 'positive']"
"['2022-05-20T04:04:07.000Z', 'Music for a sushi restaurant is so funky and different. I love it. It’s Gina be a fun song to see/hear live.', 'positive']"
"['2022-05-20T04:04:07.000Z', 'What in the pitch perfect', 'negative']"
"['2022-05-20T04:04:08.000Z', 'Omfggggg I love your screeeech it’s the same I have with my video of Taylor from the premiere lmao', 'positive']"
"['2022-05-20T04:04:08.000Z', 'I knew I’d love the first song I knew it', 'positive']"
"['2022-05-20T04:04:09.000Z', 'Tweet thread for reactions of', 'neutral']"
"['2022-05-20T04:04:08.000Z', 'WE ARE FINALLY HOME!!!', 'positive']"
"['2022-05-20T04:04:08.000Z', ""'music for a sushi restaurant' is the album opener for a reason, wow. i love"", 'positive']"
"['2022-05-20T04:04:08.000Z', 'big day for annoying people', 'negative']"
"['2022-05-20T04:04:08.000Z', 'JUMPSCARE', 'neutral']"
"['2022-05-20T04:04:09.000Z', 'SPOTIFY REALLY CRASHED FOR', 'negative']"
"['2022-05-20T04:04:08.000Z', 'He ended BEES 🍯', 'neutral']"
"['2022-05-20T04:04:09.000Z', 'I LOVE MUSIC FOR A SUSHI RESTAURANT', 'positive']"
"['2022-05-20T04:04:09.000Z', 'SHES HEREEEE \U0001faf6', 'neutral']"
"['2022-05-20T04:04:09.000Z', 'She’s cute I keep hearing the ant farm theme song', 'positive']"
"['2022-05-20T04:04:10.000Z', 'BRO IM SHITTING BRICJS THIS IS SOGOOD', 'negative']"
"['2022-05-20T04:04:10.000Z', 'Haters always gonna but imma be streaming Harry’s album 😈', 'positive']"
"['2022-05-20T04:04:10.000Z', 'wait hold awn', 'neutral']"
"['2022-05-20T04:04:10.000Z', 'Selling my 2 HarryStyles GA Floor Tickets and my friend also got 2 tickets for sale Located @ the UBS Arena , Elmont, NY, Fri, May 20.. HMU if you are interested and I’m selling them at a cheaper price 🙏🥺', 'positive']"
"['2022-05-20T04:04:10.000Z', 'SUSHI RESTAURANT IS GONNA POP THE FUCK OFF AT MSG MARK MY WORDS', 'negative']"
"['2022-05-20T04:04:10.000Z', 'NO IT HASNT U LIAR', 'negative']"
"['2022-05-20T04:04:10.000Z', 'We won’t be streaming his new album', 'neutral']"
"['2022-05-20T04:04:10.000Z', 'OMG TW NEXT TIME', 'neutral']"
"['2022-05-20T04:04:11.000Z', 'harry went tf OFF this album. baby is HERE', 'positive']"
"['2022-05-20T04:04:11.000Z', 'MY NEW THERAPY SONGS', 'neutral']"
"['2022-05-20T04:04:11.000Z', 'FINALLY. 🥳🥳🥳', 'positive']"
"['2022-05-20T04:04:11.000Z', 'briana sanchez is popping her pussy to music for a sushi restaurant by', 'negative']"
"['2022-05-20T04:04:11.000Z', 'harry in his lover era', 'neutral']"
"['2022-05-20T04:04:11.000Z', 'King of pop', 'neutral']"
"['2022-05-20T04:04:11.000Z', ""REACT | Harry Styles - Harry's House"", 'neutral']"
"['2022-05-20T04:04:12.000Z', 'i jumped', 'neutral']"
"['2022-05-20T04:04:12.000Z', ""nicki's fault"", 'negative']"
"['2022-05-20T04:04:12.000Z', 'OH MY GOD', 'negative']"
"['2022-05-20T04:04:12.000Z', 'welcome home 💙', 'positive']"
"['2022-05-20T04:04:12.000Z', 'ITS OUT GIRLIES', 'negative']"
"['2022-05-20T04:04:12.000Z', 'babe wake tf up is here', 'neutral']"
"['2022-05-20T04:04:12.000Z', 'music for a sushi restaurant giving ant farm theme song', 'neutral']"
"['2022-05-20T04:04:12.000Z', 'in a good way… obviously', 'positive']"
"['2022-05-20T04:04:12.000Z', 'music for a sushi restaurant , r u fckin kidding me', 'negative']"
"['2022-05-20T04:04:13.000Z', 'mid released mid', 'neutral']"
"['2022-05-20T04:04:12.000Z', 'MUSIC FOR A SUSHI RESTAURANT', 'neutral']"
"['2022-05-20T04:04:12.000Z', 'IT’S HERE', 'neutral']"
"['2022-05-20T04:04:12.000Z', 'prettier than taylor', 'neutral']"
"['2022-05-20T04:04:13.000Z', 'LATE NIGHT TALKING MY SONG', 'neutral']"
"['2022-05-20T04:04:13.000Z', 'HE SAID LETS FUCKIMG PARTY WITH YHE OPDNER', 'negative']"
"['2022-05-20T04:04:13.000Z', 'harry already got me shaking my ass!!!!', 'negative']"
"['2022-05-20T04:04:13.000Z', 'HARRY’S HOUSE HARRY’S HOUSE HARRY’S HOUSE', 'neutral']"
"['2022-05-20T04:04:13.000Z', 'me doing the white woman dance for music for a sushi restaurant', 'neutral']"
"['2022-05-20T04:04:13.000Z', 'fix it, quickly', 'neutral']"
"['2022-05-20T04:04:13.000Z', 'oh I’m shaking my ass rn', 'negative']"
"['2022-05-20T04:04:14.000Z', 'FUCK', 'negative']"
"['2022-05-20T04:04:14.000Z', 'IS OUT', 'neutral']"
"['2022-05-20T04:04:14.000Z', 'cuando en Matilda dice ""You show me a power that is strong enough to bring sun to the darkest days"" oh man I really felt that', 'positive']"
"['2022-05-20T04:04:14.000Z', 'Omggggggg love it already 🤌🏻🤧', 'positive']"
"['2022-05-20T04:04:14.000Z', 'AND* but y’know what the typo stays for emphasis of excitement', 'neutral']"
"['2022-05-20T04:04:14.000Z', 'Everytime drops an album all I feel is 🦋🦋🦋🦋', 'positive']"
"['2022-05-20T04:04:14.000Z', 'looking a lot better than nicki', 'positive']"
"['2022-05-20T04:04:14.000Z', 'OMG, i think so😭\U0001faf6🏻\U0001faf6🏻', 'neutral']"
"['2022-05-20T04:04:15.000Z', 'Harry’s House reaction thread 🧵\U0001faf6', 'neutral']"
"['2022-05-20T04:04:15.000Z', 'I love the ant farm theme song😊', 'positive']"
"['2022-05-20T04:04:15.000Z', 'Thanks for everything my little angel 🥺', 'positive']"
"['2022-05-20T04:04:15.000Z', 'IM LOTERALLT GETTINT GOOSEBUMPS DEOM SUSHI BYE', 'negative']"
"['2022-05-20T04:04:15.000Z', 'Not my watch telling me to breathe…..THERES NO TIME', 'negative']"
"['2022-05-20T04:04:16.000Z', 'MUSIC FOR A SUSHI RESTAURANT: OKAY OKAY WHAT IS THISOKAY WOAH THE WOAH THE LOVE YOU BABE HELLO WHERES THE WARNING THE TRUMPETS THOOOOOO Christ. Have mercy.', 'neutral']"
"['2022-05-20T04:04:15.000Z', ""WELCOME TO HARRY'S HOUSE ERA!!!"", 'positive']"
"['2022-05-20T04:04:16.000Z', 'CAUSE I LOVE U BABE', 'positive']"
"['2022-05-20T04:04:16.000Z', 'INSTANT BANGER RIGHT OFF FHE BAT', 'neutral']"
"['2022-05-20T04:04:16.000Z', 'HOW R U 2 MINUTES LATE FOR UR OWN RELEASE HELP ME I LOVE YOU', 'positive']"
"['2022-05-20T04:04:16.000Z', 'HARRY', 'neutral']"
"['2022-05-20T04:04:17.000Z', 'Boutta go cry to see you on the other side', 'neutral']"
"['2022-05-20T04:04:17.000Z', 'HARRY NEEDS HIS ASS ATE FOR MUSIC FOR A SUSHI RESTAURANT', 'negative']"
"['2022-05-20T04:04:17.000Z', 'sameee omg', 'neutral']"
"['2022-05-20T04:04:17.000Z', 'PROUD OF YOU HARRY!!!! Go stream', 'positive']"
"['2022-05-20T04:04:17.000Z', 'TIME TO GO HOME TO', 'neutral']"
"['2022-05-20T04:04:17.000Z', 'ALBUM OF THE YEAR', 'neutral']"
"['2022-05-20T04:04:16.000Z', ""Step into 'Harry's House' with Harry Styles' new album — listen"", 'neutral']"
"['2022-05-20T04:04:17.000Z', 'YOU KNOW I LOVE YOU BABE', 'positive']"
"['2022-05-20T04:04:17.000Z', 'me right now', 'neutral']"
"['2022-05-20T04:04:17.000Z', 'prince of pop', 'neutral']"
"['2022-05-20T04:04:18.000Z', 'SPOTIFY LET ME IN ‼️‼️‼️', 'positive']"
"['2022-05-20T04:04:18.000Z', 'same sis', 'neutral']"
"['2022-05-20T04:04:16.000Z', 'This is my villain origin story', 'neutral']"
"['2022-05-20T04:04:18.000Z', 'I just wanna say thank you', 'positive']"
"['2022-05-20T04:04:18.000Z', 'Me after only listening to music for a sushi restaurant', 'neutral']"
"['2022-05-20T04:04:18.000Z', 'No caption needed', 'neutral']"
"['2022-05-20T04:04:18.000Z', ""IT'S FINALLY OUT!"", 'positive']"
"['2022-05-20T04:04:19.000Z', 'Love you !', 'positive']"
"['2022-05-20T04:04:19.000Z', 'I’m just a h0l3', 'neutral']"
"['2022-05-20T04:04:19.000Z', 'it’s like a moment in history, listening to on ft with your friends 🕺🏼', 'positive']"
"['2022-05-20T04:04:19.000Z', 'So true Film Updates!', 'positive']"
"['2022-05-20T04:04:19.000Z', 'AHHH ITS OUT OMG 😭😭😭😭', 'positive']"
"['2022-05-20T04:04:20.000Z', 'album of the year', 'neutral']"
"['2022-05-20T04:04:20.000Z', ""1) music for a sushi restaurant truly sounds like something i would hear at the sushi place in monster's inc"", 'neutral']"
"['2022-05-20T04:04:20.000Z', 'NOBODY TALK TO ME WE’RE LISTENING TO', 'neutral']"
"['2022-05-20T04:04:20.000Z', 'SCREAMING CRYING', 'positive']"
"['2022-05-20T04:04:21.000Z', 'FILM updates? a harrie', 'neutral']"
"['2022-05-20T04:04:21.000Z', 'ALBUM OF THE SUMMER', 'neutral']"
"['2022-05-20T04:04:20.000Z', 'Bruh yall done broke Spotify 😕', 'negative']"
"['2022-05-20T04:04:21.000Z', 'WE JUMPED OMG TW NEXT TIME', 'positive']"
"['2022-05-20T04:04:21.000Z', 'he looks bad', 'negative']"
"['2022-05-20T04:04:21.000Z', 'slay', 'neutral']"
"['2022-05-20T04:04:21.000Z', 'Let’s do this.', 'positive']"
"['2022-05-20T04:04:21.000Z', 'I do not apologize for the person I will become while listening to but this is y’all’s warning 🤷🏽\u200d♀️💛', 'neutral']"
"['2022-05-20T04:04:22.000Z', 'Let’s goooooooo!!!! YEEESSSS!!!!', 'positive']"
"['2022-05-20T04:04:23.000Z', 'ended my favs bts', 'positive']"
"['2022-05-20T04:04:22.000Z', 'You know I love you baby', 'positive']"
"['2022-05-20T04:04:22.000Z', 'IT IS OUT!!!!!!!', 'positive']"
"['2022-05-20T04:04:23.000Z', 'oH MY GOD', 'negative']"
"['2022-05-20T04:04:23.000Z', ""I haven't been this excited in so long"", 'positive']"
"['2022-05-20T04:04:23.000Z', 'LATE NIGHT TALKING', 'neutral']"
"['2022-05-20T04:04:24.000Z', 'the beginning of music for a sushi restaurant in is the ant farm theme song from Disney channel sorry to ruin this for everyone', 'negative']"
"['2022-05-20T04:04:24.000Z', 'disgusting photos', 'negative']"
"['2022-05-20T04:04:24.000Z', 'HARRYS HOUSE IS OFFICIALLY BORN', 'neutral']"
"['2022-05-20T04:04:24.000Z', 'the 1, 2, 3 at the beginning of grapejuice oh my god', 'neutral']"
"['2022-05-20T04:04:24.000Z', '2. 2. Late Night Talking The 70’s vibes I already know this is going to be my favourite album the chorus for this song is so catchy it’s going to be stuck in my head🤣', 'positive']"
"['2022-05-20T04:04:24.000Z', '“I DONT WANT YOU TO GO BROKE” I AM ALREADY BROKE', 'negative']"
"['2022-05-20T04:04:24.000Z', 'this music for a sushi restaurant beat hittin', 'neutral']"
"['2022-05-20T04:04:24.000Z', 'i will be a different bitch in an hour', 'negative']"
"['2022-05-20T04:04:24.000Z', 'Loving this opening song!', 'positive']"
"['2022-05-20T04:04:25.000Z', 'Skipping as it was for now but I love that baby 🥰', 'positive']"
"['2022-05-20T04:04:25.000Z', 'this man’s voice i-', 'neutral']"
"['2022-05-20T04:04:25.000Z', 'LISTENING RIGHT NOW BESTIES', 'positive']"
"['2022-05-20T04:04:25.000Z', 'FUUUUCCCCCKKKKKKKKKK', 'neutral']"
"['2022-05-20T04:04:25.000Z', 'It’s absolutely perfect babe 💙 I’m so incredibly proud of you!', 'positive']"
"['2022-05-20T04:04:26.000Z', 'late night talking 😩', 'neutral']"
"['2022-05-20T04:04:26.000Z', 'Fine line is definitely my favourite album', 'positive']"
"['2022-05-20T04:04:27.000Z', 'The album that already ended Taylor’s career', 'negative']"
"['2022-05-20T04:04:27.000Z', 'i’m overstimulated but like in a good way 😭', 'neutral']"
"['2022-05-20T04:04:27.000Z', 'ONLY ON THE FIRST SONG OF AND I ALREADY LOST MY BREATH', 'negative']"
"['2022-05-20T04:04:27.000Z', 'The BEGINNING OF MUSIC FOR A SUSHI RESTAURANT. THE BACKGROUND VOCALS', 'neutral']"
"['2022-05-20T04:04:27.000Z', 'i am crying in matilda', 'negative']"
"['2022-05-20T04:04:27.000Z', 'looks so messy', 'negative']"
"['2022-05-20T04:04:27.000Z', 'LATE NIGHT TALKING', 'neutral']"
"['2022-05-20T04:04:28.000Z', 'WELCOME', 'positive']"
"['2022-05-20T04:04:28.000Z', 'ok thx im trying to step inside but ur app isn’t working &lt;3', 'negative']"
"['2022-05-20T04:04:28.000Z', 'Right? GIVE THE ALBUM.', 'neutral']"
"['2022-05-20T04:04:28.000Z', 'music for a sushi restaurant sounds like the ant farm theme song', 'neutral']"
"['2022-05-20T04:04:28.000Z', 'Music for a sushi restaurant is leaving me speechless', 'neutral']"
"['2022-05-20T04:04:28.000Z', 'HIS VOICE FUCK IM DANCING TO MUSIC FOR A SUSHI RESTAURANT RN THIS IS AMAZONG HOLY FUCK', 'positive']"
"['2022-05-20T04:04:28.000Z', 'it’s officially midnight yall time to start sobbing \U0001fae0🥳 AT MIDNIGHT', 'negative']"
"['2022-05-20T04:04:29.000Z', 'Harry King 😎', 'positive']"
"['2022-05-20T04:04:29.000Z', 'i cannot believe this is in my ears rn', 'negative']"
"['2022-05-20T04:04:29.000Z', 'I’M NOT OKAY', 'negative']"
"['2022-05-20T04:04:29.000Z', 'okay 🧵', 'neutral']"
"['2022-05-20T04:04:29.000Z', 'WE ARE HOME!!!!!! \U0001f979\U0001f979', 'positive']"
"['2022-05-20T04:04:30.000Z', 'Music For a Sushi Restaurant I love the fucking vibe', 'positive']"
"['2022-05-20T04:04:30.000Z', 'loving it &lt;3', 'positive']"
"['2022-05-20T04:04:30.000Z', 'Taking the L and not studying for my final tomorrow because of', 'negative']"
"['2022-05-20T04:04:30.000Z', 'ITS OUTTTT', 'negative']"
"['2022-05-20T04:04:30.000Z', 'HEY UH CAN ANYONE ELSE ON SPOTIFY MOBILE APP NOT FUCKING PLAY WHAT THE FUCK', 'negative']"
"['2022-05-20T04:04:30.000Z', 'Daydreaming is my favorite🙈', 'positive']"
"['2022-05-20T04:04:31.000Z', 'music for a sushi restaurant: HE SOUNDS SO GOOD WTF THE SCREAMS THO OKAY WTF!', 'positive']"
"['2022-05-20T04:04:31.000Z', '1. THE FUCKDISK PRODUCTION?!? THE BACKGROUND VOCALS?!?!, IM WET ITS CAUSE I LOVE YOU BABEEBE', 'positive']"
"['2022-05-20T04:04:31.000Z', ""“A man is great not because he hasn't failed; a Matilda little Freak Love Of My Life marcus smart Trevor Story .” #缪isLuvFiveTwoO #صباح_الخير"", 'positive']"
"['2022-05-20T04:04:32.000Z', 'Harold time', 'neutral']"
