created_at,text,emotion
2022-05-20T04:04:04.000Z,JUST KNOW I LOVE YOU BABY,joy
2022-05-20T04:04:04.000Z,NOT WELL 😭😭,sadness
2022-05-20T04:04:06.000Z,I’m sorry mutuals,sadness
2022-05-20T04:04:05.000Z,LISTENING RIGHT NOW 🕺🏻🕺🏻,fear
2022-05-20T04:04:05.000Z,i always shuffle the songs of a new album and i’m in love with daylight already,joy
2022-05-20T04:04:05.000Z,screaming and crying with mal,joy
2022-05-20T04:04:06.000Z,This is such a fun song ❤️❤️❤️,joy
2022-05-20T04:04:06.000Z,out now 🤯❤️💔,joy
2022-05-20T04:04:06.000Z,ITS NOT WORKING,fear
2022-05-20T04:04:06.000Z,TIME TO STREAM,joy
2022-05-20T04:04:06.000Z,overrated,joy
2022-05-20T04:04:07.000Z,JUMPSCAREEEEE,joy
2022-05-20T04:04:07.000Z,STFU O CAN’T DO THIS,joy
2022-05-20T04:04:07.000Z,GUITAR SHREDS ALREADY,joy
2022-05-20T04:04:07.000Z,HOLY FUCK I PUT ON GOOD HEADPHONES FOR THIS AND I MIGHT CRY,joy
2022-05-20T04:04:07.000Z,HARRY IS HOME,sadness
2022-05-20T04:04:07.000Z,track 1 and my jaw has already dropped,joy
2022-05-20T04:04:07.000Z,oh wow- now I gotta listen,joy
2022-05-20T04:04:07.000Z,already boring.,sadness
2022-05-20T04:04:07.000Z,harry i’m starting to cry. this is everything. AT MIDNIGHT,surpise
2022-05-20T04:04:07.000Z,Music for a sushi restaurant is so funky and different. I love it. It’s Gina be a fun song to see/hear live.,joy
2022-05-20T04:04:07.000Z,What in the pitch perfect,sadness
2022-05-20T04:04:08.000Z,Omfggggg I love your screeeech it’s the same I have with my video of Taylor from the premiere lmao,joy
2022-05-20T04:04:08.000Z,I knew I’d love the first song I knew it,joy
2022-05-20T04:04:09.000Z,Tweet thread for reactions of,joy
2022-05-20T04:04:08.000Z,WE ARE FINALLY HOME!!!,sadness
2022-05-20T04:04:08.000Z,"'music for a sushi restaurant' is the album opener for a reason, wow. i love",joy
2022-05-20T04:04:08.000Z,big day for annoying people,joy
2022-05-20T04:04:08.000Z,JUMPSCARE,joy
2022-05-20T04:04:09.000Z,SPOTIFY REALLY CRASHED FOR,surpise
2022-05-20T04:04:08.000Z,He ended BEES 🍯,fear
2022-05-20T04:04:09.000Z,I LOVE MUSIC FOR A SUSHI RESTAURANT,joy
2022-05-20T04:04:09.000Z,SHES HEREEEE 🫶,joy
2022-05-20T04:04:09.000Z,She’s cute I keep hearing the ant farm theme song,joy
2022-05-20T04:04:10.000Z,BRO IM SHITTING BRICJS THIS IS SOGOOD,surpise
2022-05-20T04:04:10.000Z,Haters always gonna but imma be streaming Harry’s album 😈,sadness
2022-05-20T04:04:10.000Z,wait hold awn,surpise
2022-05-20T04:04:10.000Z,"Selling my 2 HarryStyles GA Floor Tickets and my friend also got 2 tickets for sale Located @ the UBS Arena , Elmont, NY, Fri, May 20.. HMU if you are interested and I’m selling them at a cheaper price 🙏🥺",joy
2022-05-20T04:04:10.000Z,SUSHI RESTAURANT IS GONNA POP THE FUCK OFF AT MSG MARK MY WORDS,joy
2022-05-20T04:04:10.000Z,NO IT HASNT U LIAR,joy
2022-05-20T04:04:10.000Z,We won’t be streaming his new album,joy
2022-05-20T04:04:10.000Z,OMG TW NEXT TIME,surpise
2022-05-20T04:04:11.000Z,harry went tf OFF this album. baby is HERE,fear
2022-05-20T04:04:11.000Z,MY NEW THERAPY SONGS,joy
2022-05-20T04:04:11.000Z,FINALLY. 🥳🥳🥳,fear
2022-05-20T04:04:11.000Z,briana sanchez is popping her pussy to music for a sushi restaurant by,joy
2022-05-20T04:04:11.000Z,harry in his lover era,fear
2022-05-20T04:04:11.000Z,King of pop,joy
2022-05-20T04:04:11.000Z,REACT | Harry Styles - Harry's House,fear
2022-05-20T04:04:12.000Z,i jumped,surpise
2022-05-20T04:04:12.000Z,nicki's fault,joy
2022-05-20T04:04:12.000Z,OH MY GOD,surpise
2022-05-20T04:04:12.000Z,welcome home 💙,joy
2022-05-20T04:04:12.000Z,ITS OUT GIRLIES,joy
2022-05-20T04:04:12.000Z,babe wake tf up is here,joy
2022-05-20T04:04:12.000Z,music for a sushi restaurant giving ant farm theme song,fear
2022-05-20T04:04:12.000Z,in a good way… obviously,joy
2022-05-20T04:04:12.000Z,"music for a sushi restaurant , r u fckin kidding me",joy
2022-05-20T04:04:13.000Z,mid released mid,joy
2022-05-20T04:04:12.000Z,MUSIC FOR A SUSHI RESTAURANT,joy
2022-05-20T04:04:12.000Z,IT’S HERE,joy
2022-05-20T04:04:12.000Z,prettier than taylor,joy
2022-05-20T04:04:13.000Z,LATE NIGHT TALKING MY SONG,sadness
2022-05-20T04:04:13.000Z,HE SAID LETS FUCKIMG PARTY WITH YHE OPDNER,surpise
2022-05-20T04:04:13.000Z,harry already got me shaking my ass!!!!,fear
2022-05-20T04:04:13.000Z,HARRY’S HOUSE HARRY’S HOUSE HARRY’S HOUSE,fear
2022-05-20T04:04:13.000Z,me doing the white woman dance for music for a sushi restaurant,fear
2022-05-20T04:04:13.000Z,"fix it, quickly",sadness
2022-05-20T04:04:13.000Z,oh I’m shaking my ass rn,joy
2022-05-20T04:04:14.000Z,FUCK,joy
2022-05-20T04:04:14.000Z,IS OUT,joy
2022-05-20T04:04:14.000Z,"cuando en Matilda dice ""You show me a power that is strong enough to bring sun to the darkest days"" oh man I really felt that",joy
2022-05-20T04:04:14.000Z,Omggggggg love it already 🤌🏻🤧,joy
2022-05-20T04:04:14.000Z,AND* but y’know what the typo stays for emphasis of excitement,anger
2022-05-20T04:04:14.000Z,Everytime drops an album all I feel is 🦋🦋🦋🦋,joy
2022-05-20T04:04:14.000Z,looking a lot better than nicki,surpise
2022-05-20T04:04:14.000Z,"OMG, i think so😭🫶🏻🫶🏻",surpise
2022-05-20T04:04:15.000Z,Harry’s House reaction thread 🧵🫶,fear
2022-05-20T04:04:15.000Z,I love the ant farm theme song😊,joy
2022-05-20T04:04:15.000Z,Thanks for everything my little angel 🥺,sadness
2022-05-20T04:04:15.000Z,IM LOTERALLT GETTINT GOOSEBUMPS DEOM SUSHI BYE,joy
2022-05-20T04:04:15.000Z,Not my watch telling me to breathe…..THERES NO TIME,surpise
2022-05-20T04:04:16.000Z,MUSIC FOR A SUSHI RESTAURANT: OKAY OKAY WHAT IS THISOKAY WOAH THE WOAH THE LOVE YOU BABE HELLO WHERES THE WARNING THE TRUMPETS THOOOOOO Christ. Have mercy.,joy
2022-05-20T04:04:15.000Z,WELCOME TO HARRY'S HOUSE ERA!!!,joy
2022-05-20T04:04:16.000Z,CAUSE I LOVE U BABE,joy
2022-05-20T04:04:16.000Z,INSTANT BANGER RIGHT OFF FHE BAT,surpise
2022-05-20T04:04:16.000Z,HOW R U 2 MINUTES LATE FOR UR OWN RELEASE HELP ME I LOVE YOU,joy
2022-05-20T04:04:16.000Z,HARRY,fear
2022-05-20T04:04:17.000Z,Boutta go cry to see you on the other side,joy
2022-05-20T04:04:17.000Z,HARRY NEEDS HIS ASS ATE FOR MUSIC FOR A SUSHI RESTAURANT,fear
2022-05-20T04:04:17.000Z,sameee omg,surpise
2022-05-20T04:04:17.000Z,PROUD OF YOU HARRY!!!! Go stream,joy
2022-05-20T04:04:17.000Z,TIME TO GO HOME TO,sadness
2022-05-20T04:04:17.000Z,ALBUM OF THE YEAR,joy
2022-05-20T04:04:16.000Z,Step into 'Harry's House' with Harry Styles' new album — listen,fear
2022-05-20T04:04:17.000Z,YOU KNOW I LOVE YOU BABE,joy
2022-05-20T04:04:17.000Z,me right now,fear
2022-05-20T04:04:17.000Z,prince of pop,joy
2022-05-20T04:04:18.000Z,SPOTIFY LET ME IN ‼️‼️‼️,sadness
2022-05-20T04:04:18.000Z,same sis,joy
2022-05-20T04:04:16.000Z,This is my villain origin story,joy
2022-05-20T04:04:18.000Z,I just wanna say thank you,surpise
2022-05-20T04:04:18.000Z,Me after only listening to music for a sushi restaurant,joy
2022-05-20T04:04:18.000Z,No caption needed,joy
2022-05-20T04:04:18.000Z,IT'S FINALLY OUT!,fear
2022-05-20T04:04:19.000Z,Love you !,joy
2022-05-20T04:04:19.000Z,I’m just a h0l3,joy
2022-05-20T04:04:19.000Z,"it’s like a moment in history, listening to on ft with your friends 🕺🏼",fear
2022-05-20T04:04:19.000Z,So true Film Updates!,joy
2022-05-20T04:04:19.000Z,AHHH ITS OUT OMG 😭😭😭😭,surpise
2022-05-20T04:04:20.000Z,album of the year,joy
2022-05-20T04:04:20.000Z,1) music for a sushi restaurant truly sounds like something i would hear at the sushi place in monster's inc,fear
2022-05-20T04:04:20.000Z,NOBODY TALK TO ME WE’RE LISTENING TO,joy
2022-05-20T04:04:20.000Z,SCREAMING CRYING,joy
2022-05-20T04:04:21.000Z,FILM updates? a harrie,joy
2022-05-20T04:04:21.000Z,ALBUM OF THE SUMMER,joy
2022-05-20T04:04:20.000Z,Bruh yall done broke Spotify 😕,surpise
2022-05-20T04:04:21.000Z,WE JUMPED OMG TW NEXT TIME,surpise
2022-05-20T04:04:21.000Z,he looks bad,sadness
2022-05-20T04:04:21.000Z,slay,surpise
2022-05-20T04:04:21.000Z,Let’s do this.,sadness
2022-05-20T04:04:21.000Z,I do not apologize for the person I will become while listening to but this is y’all’s warning 🤷🏽‍♀️💛,sadness
2022-05-20T04:04:22.000Z,Let’s goooooooo!!!! YEEESSSS!!!!,sadness
2022-05-20T04:04:23.000Z,ended my favs bts,fear
2022-05-20T04:04:22.000Z,You know I love you baby,joy
2022-05-20T04:04:22.000Z,IT IS OUT!!!!!!!,joy
2022-05-20T04:04:23.000Z,oH MY GOD,surpise
2022-05-20T04:04:23.000Z,I haven't been this excited in so long,sadness
2022-05-20T04:04:23.000Z,LATE NIGHT TALKING,sadness
2022-05-20T04:04:24.000Z,the beginning of music for a sushi restaurant in is the ant farm theme song from Disney channel sorry to ruin this for everyone,sadness
2022-05-20T04:04:24.000Z,disgusting photos,sadness
2022-05-20T04:04:24.000Z,HARRYS HOUSE IS OFFICIALLY BORN,sadness
2022-05-20T04:04:24.000Z,"the 1, 2, 3 at the beginning of grapejuice oh my god",surpise
2022-05-20T04:04:24.000Z,2. 2. Late Night Talking The 70’s vibes I already know this is going to be my favourite album the chorus for this song is so catchy it’s going to be stuck in my head🤣,fear
2022-05-20T04:04:24.000Z,“I DONT WANT YOU TO GO BROKE” I AM ALREADY BROKE,surpise
2022-05-20T04:04:24.000Z,this music for a sushi restaurant beat hittin,surpise
2022-05-20T04:04:24.000Z,i will be a different bitch in an hour,joy
2022-05-20T04:04:24.000Z,Loving this opening song!,joy
2022-05-20T04:04:25.000Z,Skipping as it was for now but I love that baby 🥰,joy
2022-05-20T04:04:25.000Z,this man’s voice i-,fear
2022-05-20T04:04:25.000Z,LISTENING RIGHT NOW BESTIES,fear
2022-05-20T04:04:25.000Z,FUUUUCCCCCKKKKKKKKKK,joy
2022-05-20T04:04:25.000Z,It’s absolutely perfect babe 💙 I’m so incredibly proud of you!,fear
2022-05-20T04:04:26.000Z,late night talking 😩,sadness
2022-05-20T04:04:26.000Z,Fine line is definitely my favourite album,joy
2022-05-20T04:04:27.000Z,The album that already ended Taylor’s career,fear
2022-05-20T04:04:27.000Z,i’m overstimulated but like in a good way 😭,joy
2022-05-20T04:04:27.000Z,ONLY ON THE FIRST SONG OF AND I ALREADY LOST MY BREATH,surpise
2022-05-20T04:04:27.000Z,The BEGINNING OF MUSIC FOR A SUSHI RESTAURANT. THE BACKGROUND VOCALS,joy
2022-05-20T04:04:27.000Z,i am crying in matilda,joy
2022-05-20T04:04:27.000Z,looks so messy,joy
2022-05-20T04:04:27.000Z,LATE NIGHT TALKING,sadness
2022-05-20T04:04:28.000Z,WELCOME,joy
2022-05-20T04:04:28.000Z,ok thx im trying to step inside but ur app isn’t working &lt;3,fear
2022-05-20T04:04:28.000Z,Right? GIVE THE ALBUM.,fear
2022-05-20T04:04:28.000Z,music for a sushi restaurant sounds like the ant farm theme song,fear
2022-05-20T04:04:28.000Z,Music for a sushi restaurant is leaving me speechless,joy
2022-05-20T04:04:28.000Z,HIS VOICE FUCK IM DANCING TO MUSIC FOR A SUSHI RESTAURANT RN THIS IS AMAZONG HOLY FUCK,joy
2022-05-20T04:04:28.000Z,it’s officially midnight yall time to start sobbing 🫠🥳 AT MIDNIGHT,surpise
2022-05-20T04:04:29.000Z,Harry King 😎,fear
2022-05-20T04:04:29.000Z,i cannot believe this is in my ears rn,joy
2022-05-20T04:04:29.000Z,I’M NOT OKAY,joy
2022-05-20T04:04:29.000Z,okay 🧵,joy
2022-05-20T04:04:29.000Z,WE ARE HOME!!!!!! 🥹🥹,sadness
2022-05-20T04:04:30.000Z,Music For a Sushi Restaurant I love the fucking vibe,joy
2022-05-20T04:04:30.000Z,loving it &lt;3,joy
2022-05-20T04:04:30.000Z,Taking the L and not studying for my final tomorrow because of,surpise
2022-05-20T04:04:30.000Z,ITS OUTTTT,joy
2022-05-20T04:04:30.000Z,HEY UH CAN ANYONE ELSE ON SPOTIFY MOBILE APP NOT FUCKING PLAY WHAT THE FUCK,joy
2022-05-20T04:04:30.000Z,Daydreaming is my favorite🙈,joy
2022-05-20T04:04:31.000Z,music for a sushi restaurant: HE SOUNDS SO GOOD WTF THE SCREAMS THO OKAY WTF!,joy
2022-05-20T04:04:31.000Z,"1. THE FUCKDISK PRODUCTION?!? THE BACKGROUND VOCALS?!?!, IM WET ITS CAUSE I LOVE YOU BABEEBE",joy
2022-05-20T04:04:31.000Z,“A man is great not because he hasn't failed; a Matilda little Freak Love Of My Life marcus smart Trevor Story .” #缪isLuvFiveTwoO #صباح_الخير,joy
2022-05-20T04:04:32.000Z,Harold time,joy
2022-05-20T04:04:31.000Z,“Music for a Sushi Restaurant” is just mwah 💋,joy
2022-05-20T04:04:31.000Z,EXACTLY THIS WAY,joy
2022-05-20T04:04:31.000Z,SING IT BABY,joy
2022-05-20T04:04:32.000Z,H3 day,joy
2022-05-20T04:04:32.000Z,THE TIME IS HEREEEEE,joy
2022-05-20T04:04:32.000Z,Te amo tanto Harry Edward Styles,fear
2022-05-20T04:04:32.000Z,i want job please,sadness
2022-05-20T04:04:32.000Z,Help first track was amazing,surpise
2022-05-20T04:04:32.000Z,ANOTHER MASTERPIECE IS HERE,surpise
2022-05-20T04:04:33.000Z,ITS BETTER THAN I THOUGHT,surpise
2022-05-20T04:04:32.000Z,If you guessed LATE NIGHT TALKING. 🙌🏼,surpise
2022-05-20T04:04:32.000Z,IT SOUNDS AMAZING LIKE WHAT DUDE OMGGGG IM FREAKING CRYING DUDE HOLY SHIT,surpise
2022-05-20T04:04:32.000Z,listening to,joy
2022-05-20T04:04:33.000Z,OMG WHAT IS THIS?! 😍,surpise
2022-05-20T04:04:33.000Z,Daydreaming…I,joy
2022-05-20T04:04:33.000Z,I’m literally clutching at my heart right now,fear
2022-05-20T04:04:34.000Z,ME MUEROOOO😭😭 Love of my life,joy
2022-05-20T04:04:34.000Z,i’m gonna cry myself to sleep,joy
2022-05-20T04:04:34.000Z,better than spotify,surpise
2022-05-20T04:04:34.000Z,Okay it’s on!!! I’m fucking broken and I’m not a minute in,joy
2022-05-20T04:04:34.000Z,I am literally not calm,joy
2022-05-20T04:04:34.000Z,"""You know I love you, baby!"" How completely wild to open the album with this trippy track! Those horns!! 🎶🥰",joy
2022-05-20T04:04:34.000Z,now streaming 🥰,joy
2022-05-20T04:04:35.000Z,harry’s house live thread so i don’t blow up my timeline,surpise
2022-05-20T04:04:35.000Z,music for a sushi restaurant is groovy as hell scooby don’t doo ba ba like so fucking true bestie,joy
2022-05-20T04:04:35.000Z,BABYS HERE,joy
2022-05-20T04:04:35.000Z,JUMPSCARE,joy
2022-05-20T04:04:34.000Z,background vocals on music for a sushi restaurant,joy
2022-05-20T04:04:35.000Z,broke spotify 🤍🏠,surpise
2022-05-20T04:04:35.000Z,love of my life DIOS ENCIMA NO CHAU,joy
2022-05-20T04:04:36.000Z,The LOML put out his album!!!!,sadness
2022-05-20T04:04:36.000Z,Me the rest of the night.,joy
2022-05-20T04:04:36.000Z,Girl answer the gc,surpise
2022-05-20T04:04:36.000Z,it out !!!,joy
2022-05-20T04:04:36.000Z,SHAKING MY ASS TO MUSIC FOR A SUSHI RESTAURANT!! CANT WAIT TO HEAR THE REST😭🥰,surpise
2022-05-20T04:04:36.000Z,i cant believe it’s actually here 🥹,surpise
2022-05-20T04:04:36.000Z,STREAM,joy
2022-05-20T04:04:37.000Z,HARRY I FUCKEN LOVE YOU 🥹🫶🏼,joy
2022-05-20T04:04:37.000Z,"ATM streaming track 1, music for a sushi restaurant",fear
2022-05-20T04:04:37.000Z,EVERYONE SHUT THE FUCK UP THESE VOCALS ARE SO GOOD OH YM GOD,joy
2022-05-20T04:04:38.000Z,Is this real life right now!? Do we actually have this album right now? Aghhhh!!!!,fear
2022-05-20T04:04:37.000Z,Happy today!,joy
2022-05-20T04:04:37.000Z,THIS IS GONNA BE SO FUN LIVE GOODNIGHT,joy
2022-05-20T04:04:37.000Z,there’s just no getting through without you,joy
2022-05-20T04:04:37.000Z,okay but mfasr &amp; late night talking back to back is just 🤌🏽,sadness
2022-05-20T04:04:38.000Z,late night talking is the moment,sadness
2022-05-20T04:04:38.000Z,listening thread,joy
2022-05-20T04:04:39.000Z,SUDDENLY I LOVE SUSHI,joy
2022-05-20T04:04:38.000Z,Yeaaaahhh 🍣🍣🍣🏠,joy
2022-05-20T04:04:38.000Z,i love you deeply and uncondicionally! We’re home now ❤️,sadness
2022-05-20T04:04:40.000Z,oh my it’s happening,joy
2022-05-20T04:04:39.000Z,"Music for a sushi restaurant 🍣 80’s japan inspired bop? im obsessed. that base goes hard, they way it goes between my ears gives me shivers.",fear
2022-05-20T04:04:40.000Z,Music for restaurant ya me puso feliz😭😭 ya best album,surpise
2022-05-20T04:04:40.000Z,Track one omg,surpise
2022-05-20T04:04:40.000Z,Lo dico ne ho ascoltato due e sto impazzendo,sadness
2022-05-20T04:04:41.000Z,handdddddsssssuuuuummmm🫦,joy
2022-05-20T04:04:41.000Z,"“Not now honey, Harry’s House has been born”",sadness
2022-05-20T04:04:41.000Z,shaking my ass,joy
2022-05-20T04:04:42.000Z,MUSIC FOR A SUSHI RESTAURANT IS SUCH A VIBE OMFG,joy
2022-05-20T04:04:41.000Z,"✨""Hello welcome to Harry's House""✨ 🎶",joy
2022-05-20T04:04:42.000Z,"Ah yes, Music for a Sushi restaurant, the song I’ll scream to with my friends while were drunk.",joy
2022-05-20T04:04:42.000Z,reaction thread,joy
2022-05-20T04:04:42.000Z,harrrrrrrrryyyyyy,joy
2022-05-20T04:04:42.000Z,i love late night talking,joy
2022-05-20T04:04:42.000Z,"- Music For a Sushi Restaurant HARRY TE AMO REY, ME GUSTA EL RITMO, feels retro and I'm here for it YOU KNOW I LOVE YOU BABE 🕺🕺",joy
2022-05-20T04:04:42.000Z,Silently screaming because I can’t wake anybody else up right now,fear
2022-05-20T04:04:42.000Z,Pls it’s a fuckin vibe,joy
2022-05-20T04:04:42.000Z,harry's house is out now y'all!!!,fear
2022-05-20T04:04:43.000Z,Music for a Sushi restraunt: I NEED A DISCO BALL ASAP,fear
2022-05-20T04:04:42.000Z,MFASR IS SO GOOOD,joy
2022-05-20T04:04:42.000Z,This is an INCREDIBLE album mr. Harry Styles,surpise
2022-05-20T04:04:43.000Z,sickening,joy
2022-05-20T04:04:43.000Z,LATE NIGHT TALKING BRO IS SO GOOD OMGGG,joy
2022-05-20T04:04:43.000Z,SOMEONE SEDATE ME,surpise
2022-05-20T04:04:43.000Z,"AmericanExpress: is officially out! Harry fans, how are you doing?",fear
2022-05-20T04:04:43.000Z,ALL THIS LATE NIGHT TALKING,sadness
2022-05-20T04:04:43.000Z,This is so beautiful,joy
2022-05-20T04:04:43.000Z,Prepare to be SICK of me! 🤭🥹,sadness
2022-05-20T04:04:43.000Z,BRO ALL THE SPOILERS IN THE ZANE LOWE INTERVIEW OMG,surpise
2022-05-20T04:04:44.000Z,can’t believe i’m listening to this album for the first time ever 🥹,surpise
2022-05-20T04:04:44.000Z,MUSIC FOR A SUSHI RESTAURANT,joy
2022-05-20T04:04:44.000Z,STREAM,joy
2022-05-20T04:04:44.000Z,i’m already 1 song deep and i love it 😭,joy
2022-05-20T04:04:44.000Z,2 SOMGS IN AND IM ALREADY OBSESSED,joy
2022-05-20T04:04:45.000Z,OMG OMG OMG!! Its up!! 😭 Going to go cry myself to sleep now as I listen.,surpise
2022-05-20T04:04:45.000Z,WERE FINALLY HOME,sadness
2022-05-20T04:04:45.000Z,Okay but now is out and that will be my entire personality now,fear
2022-05-20T04:04:45.000Z,oooh i’ve never been to a sushi restaurant with this kind of vibe but that’s fun!,joy
2022-05-20T04:04:45.000Z,WHAT THEFUCKCKKCK,joy
2022-05-20T04:04:45.000Z,Listening to,joy
2022-05-20T04:04:45.000Z,Oh crap!,surpise
2022-05-20T04:04:45.000Z,HARRY HARRY HARRY I LOVE YOU 😭,fear
2022-05-20T04:04:46.000Z,Yess🕺,joy
2022-05-20T04:04:46.000Z,ENOUGH,joy
2022-05-20T04:04:46.000Z,DAYLIGHTTTTTTT 😍🔥❤️,joy
2022-05-20T04:04:47.000Z,SCREAMINF CRYING ROLLING AT MUSIC FOR A SUSHI RESTAURANT EXCUSE ME,sadness
2022-05-20T04:04:47.000Z,IT’S OUT BITCHES,joy
2022-05-20T04:04:47.000Z,big day for annoying people,joy
2022-05-20T04:04:48.000Z,my reaction thread 💚:,joy
2022-05-20T04:04:47.000Z,SUSHI INTO LATE NIGHT TALKING IM OBSESSED,sadness
2022-05-20T04:04:48.000Z,POR DIOS LOVE OF MY LIFE TEMAZO,joy
2022-05-20T04:04:48.000Z,WERE OFFICIALLY INVITED INTO HARRYS HOUSE,fear
2022-05-20T04:04:48.000Z,A shower is needed,joy
2022-05-20T04:04:48.000Z,MUSIC FOR A SUSHI RESTAURANT WOW WHAT A FIRST TRACK,surpise
2022-05-20T04:04:48.000Z,Oh this man is in love,joy
2022-05-20T04:04:48.000Z,we are streaming this,joy
2022-05-20T04:04:48.000Z,It’s all the way here!!!!!,joy
2022-05-20T04:04:48.000Z,HARRY SAID PARTY TIME BITCHES,surpise
2022-05-20T04:04:49.000Z,I’m selling my Harry styles one night tickets hit my dm if you interested!,fear
2022-05-20T04:04:49.000Z,BLUE BUBBLEGUM TWISTED ROUND YOUR TONGUE,surpise
